# id	файл	заголовок	АДРЕС	ЦЕНА
I0317	KORPUS-2026-07-27_paskal-lekcia-sborka.md	Параллельный коммит аналитика в 02:23 подмёл три правленых файла исполнителя под чужое соо	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/kod_sluzhebnye-slajdy.md#УРОКИ ФАБРИКЕ, строки 121–123	правка реестра гейтов и двух документов конвейера лежит в истории под сообщением про совер
I0318	KORPUS-2026-07-27_paskal-lekcia-sborka.md	Новый структурный G12 пропустил перегрузку обложки через санкционированные поля brief.md	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/kod_sluzhebnye-slajdy.md#УРОКИ ФАБРИКЕ, строки 125–127	верификатор собрал через санкционированные поля обложку на 52 слова при пороге 25 — сборка
I0319	KORPUS-2026-07-27_paskal-lekcia-sborka.md	Действующий (до правки) G12 счётом слов не ловил уже перегруженную обложку Паскаля, ради к	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/kod_sluzhebnye-slajdy.md#ПЛАН, строка 135	НЕ НАЗВАНА
I0320	KORPUS-2026-07-27_paskal-lekcia-sborka.md	Канонный финал с вертикальной иллюстрацией уезжал за нижний край холста	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/kod_sluzhebnye-slajdy.md#ОТЧЁТ, строки 257–258	замер дал бокс 1048px в полосе 572px
I0321	KORPUS-2026-07-27_paskal-lekcia-sborka.md	Служебный слайд под чужим именем (например sl-oblozhka) гейтом G12 не ловится	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/kod_sluzhebnye-slajdy.md#ОТЧЁТ, строка 268	НЕ НАЗВАНА
I0322	KORPUS-2026-07-27_paskal-lekcia-sborka.md	Плейсхолдер {{ SLIDES }} с пробелами не распознавался — порождение молча выключалось, дек 	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/kod_sluzhebnye-slajdy.md#ОТЧЁТ, строка 269	порождение молча выключается, дек собирается пустым, и этого не ловил никто
I0323	KORPUS-2026-07-27_paskal-lekcia-sborka.md	Сообщение гейта о ложном ❌ на vizitka:net с осиротевшим slides/sl-vizitka.html врало о при	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/kod_sluzhebnye-slajdy.md#ОТЧЁТ, строка 270	НЕ НАЗВАНА
I0324	KORPUS-2026-07-27_paskal-lekcia-sborka.md	1. Обсуждали как нерешённые две задачи, которые уже стояли решёнными в собственном тексте 	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/UROKI-FABRIKE.md#УРОКИ ФАБРИКЕ, строки 39–43	два полных круга диалога — сначала я подробно доказывал владельцу то, что уже лежало в его
I0325	KORPUS-2026-07-27_paskal-lekcia-sborka.md	2. Вписал в собственный документ число, которое не сходится с его же таблицей	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/UROKI-FABRIKE.md#УРОКИ ФАБРИКЕ, строки 44–48	владелец принимал решение о резке по числу, заниженному на 17%, и один круг обсуждения объ
I0326	KORPUS-2026-07-27_paskal-lekcia-sborka.md	3. Проектировал габарит нового артефакта на глаз, имея живой эталон в том же репозитории	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/UROKI-FABRIKE.md#УРОКИ ФАБРИКЕ, строки 49–53	три круга проектирования вхолостую и одно решение (снять Серпинского), принятое под давлен
I0327	KORPUS-2026-07-27_paskal-lekcia-sborka.md	4. Считал снятие блюра отдельной сценой	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/UROKI-FABRIKE.md#УРОКИ ФАБРИКЕ, строки 54–58	завышенная оценка объёма поверх уже завышенного числа из урока 2, то есть ошибки сложились
I0328	KORPUS-2026-07-27_paskal-lekcia-sborka.md	5. Три конкурирующие мотивации к одному факту выдавались за богатство выбора	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/UROKI-FABRIKE.md#УРОКИ ФАБРИКЕ, строки 59–66	два круга, в которых блок не принимался, и владелец всерьёз рассматривал снятие Вандермонд
I0329	KORPUS-2026-07-27_paskal-lekcia-sborka.md	6. Габарит артефакта сверили с эталоном по ЧИСЛУ сцен, а не по плотности содержания	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/UROKI-FABRIKE.md#УРОКИ ФАБРИКЕ, строки 67–71	лекция, спроектированная на 90 минут, прочитана вживую за 50. Переделывается весь дек — с 
I0330	KORPUS-2026-07-27_paskal-lekcia-sborka.md	7. `data-scenes` слайда прописан руками и разошёлся с числом сцен в его `content`	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/UROKI-FABRIKE.md#УРОКИ ФАБРИКЕ, строки 72–76	кликер доходил до объявленного числа сцен и уходил на следующий слайд, а блюр не раскрывал
I0331	KORPUS-2026-07-27_paskal-lekcia-sborka.md	8. Каскады сцен в CSS выписаны руками и обрывались на `.scene-5`	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/UROKI-FABRIKE.md#УРОКИ ФАБРИКЕ, строки 77–81	на шестой сцене не срабатывало ни одно правило — всё появившееся пряталось обратно, и оста
I0332	KORPUS-2026-07-27_paskal-lekcia-sborka.md	9. Карта разворачивания классов в рецепте визуального гейта была неполной	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/UROKI-FABRIKE.md#УРОКИ ФАБРИКЕ, строки 82–86	два субагента независимо дописали недостающие классы каждый в свою копию скрипта. То есть 
I0333	KORPUS-2026-07-27_paskal-lekcia-sborka.md	10. `cairosvg` масштабирует по атрибуту `width` и игнорирует пропорции `viewBox`	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/UROKI-FABRIKE.md#УРОКИ ФАБРИКЕ, строки 87–91	исполнитель смотрит на искажённый вид, чинит несуществующий перекос и ломает верную композ
I0334	KORPUS-2026-07-27_paskal-lekcia-sborka.md	11. Маркер сцены `{@N}` не работает внутри пункта списка	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/UROKI-FABRIKE.md#УРОКИ ФАБРИКЕ, строки 92–96	на живом слайде вместо пунктов напечатались буквальные `{@3}`, `{@4}`, `{@5}`. Поймал влад
I0335	KORPUS-2026-07-27_paskal-lekcia-sborka.md	12. Жёсткая спека + эталонный SVG + обязательный «посмотри PNG» позволили распараллелить р	_studio/zhurnal/2026-07-27_paskal-lekcia-sborka/UROKI-FABRIKE.md#УРОКИ ФАБРИКЕ, строки 97–101	за что куплено — первая попытка рисовать без спеки дала таблицу в рамках, похожую на набор
